EVENT_ID,Parish/County,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,EPISODE_ID,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,CITY/CITIES,STREET(S),Latitude,Longitude,Bayou/Creek/Stream Name
954088,ST. CHARLES,DESTREHAN,2021-04-13,13:10,Flash Flood,0,0,$0,$0,,157843,0,0,Emergency Manager,Heavy Rain,0,N,0.45,SSW,DESTREHAN,2021-04-13,13:10,29.9700,-90.3800,29.9650,-90.3821,Ormond Village Drive in Destrahan was impassable due to heavy rainfall.,"A wake low developed on the backside of a cluster of showers and thunderstorms racing south across southeast Louisiana. This drastically enhanced downdraft winds, producing long duration winds around tropical storm strength across the area with peak gusts as strong as a weak hurricane.",,,29.9700,-90.3800,
954323,ST. TAMMANY,MANDEVILLE,2021-04-15,5:59,Flash Flood,0,0,"$50,000",$0,,157879,0,0,Public,Heavy Rain,1.17,E,1.25,E,MANDEVILLE,2021-04-15,5:59,30.3633,-90.0707,30.3627,-90.0713,Heavy rainfall lead to flash flooding and a home taking on water in Old Mandeville.,A line of thunderstorms moving along a stalled frontal boundary draped across the coastal waters produced localized flash flooding and hail.,,,30.3633,-90.0707,
954327,JACKSON,GAUTIER,2021-04-15,10:52,Flash Flood,0,0,$0,$0,,157880,0,0,Public,Heavy Rain,0,N,1.92,NW,HILDA,2021-04-15,10:52,30.3800,-88.6200,30.3828,-88.6725,Heavy rain lead to several impassable roadways from Gautier to Moss Point.,A line of thunderstorms moving along a stalled frontal boundary draped across the coastal waters produced heavy rainfall resulting in flash flooding.,,,30.3800,-88.6200,
954325,HANCOCK,KILN,2021-04-15,9:40,Flash Flood,0,0,$0,$0,,157880,0,0,Emergency Manager,Heavy Rain,0,N,1.3,SSE,KILN,2021-04-15,9:40,30.4200,-89.4300,30.4115,-89.4258,Heavy rainfall lead to a few roads near Kiln to become impassable.,A line of thunderstorms moving along a stalled frontal boundary draped across the coastal waters produced heavy rainfall resulting in flash flooding.,,,30.4200,-89.4300,
954326,HARRISON,LYMAN,2021-04-15,10:00,Flash Flood,0,0,$0,$0,,157880,0,0,Broadcast Media,Heavy Rain,3,S,1.14,WNW,LANDON,2021-04-15,10:00,30.4566,-89.1200,30.4592,-89.1325,Broadcast media reported road closures between Landon Road and Robinson Road in Lyman due to water covered roadways.,A line of thunderstorms moving along a stalled frontal boundary draped across the coastal waters produced heavy rainfall resulting in flash flooding.,,,30.4566,-89.1200,
954335,WILKINSON,LESSLEY,2021-04-24,2:00,Flash Flood,0,0,"$500,000",$0,,157882,0,0,Emergency Manager,Heavy Rain,4.93,W,5.36,WSW,LESSLEY,2021-04-24,2:00,31.1583,-91.5022,31.1595,-91.4637,Wilkinson County EMA reported 9 houses and  mobile homes flooded as Percy Creek rose above its embankment. Trapped residents had to be rescued.,A line of severe thunderstorms associated with a strong cold front moving through the area produced widespread wind damage across the region.,,,31.1583,-91.5022,
960511,ORLEANS,VIEUX CARRE,2021-05-05,7:30,Flash Flood,0,0,$0,$0,,158886,0,0,Public,Heavy Rain,2.81,NW,2.19,NNW,VIEUX CARRE,2021-05-05,7:30,29.9964,-90.1157,30.0198,-90.1139,Report of street flooding in the Lakeview area of New Orleans due to heavy rain.,"In the early morning hours on May 5th 2021, a cold front and associated band of showers and storms pushed across portions of southeastern Louisiana. This cluster of storms would eventually slow down as the cold front stalled across the northern Gulf leading to flash flooding across a few locations of southeastern Louisiana.",,,29.9964,-90.1157,
960510,ST. TAMMANY,CHINCHUBA,2021-05-05,7:30,Flash Flood,0,0,$0,$0,,158886,0,0,Broadcast Media,Heavy Rain,2.11,ESE,2.13,ESE,CHINCHUBA,2021-05-05,7:30,30.3844,-90.0496,30.3844,-90.0322,Report of water covered roads at Viola Street in Mandeville due to flash flooding from heavy rainfall.,"In the early morning hours on May 5th 2021, a cold front and associated band of showers and storms pushed across portions of southeastern Louisiana. This cluster of storms would eventually slow down as the cold front stalled across the northern Gulf leading to flash flooding across a few locations of southeastern Louisiana.",,,30.3844,-90.0496,
960506,ORLEANS,NEW ORLEANS,2021-05-10,2:20,Flash Flood,0,0,$0,$0,,158883,0,0,County Official,Heavy Rain,2.53,NNW,2.34,NW,VIEUX CARRE,2021-05-10,2:20,29.9812,-90.1221,30.0023,-90.1214,Several underpasses closed due to flooding in the city of New Orleans after 1.5 inches of rain in 30 minutes.,"In the early morning hours on May 10th, 2021, slow moving thunderstorms from a stalled frontal boundary delivered flash flooding to portions of the southshore of southeastern Louisiana.",,,29.9812,-90.1221,
960507,JEFFERSON,METAIRIE,2021-05-10,2:54,Flash Flood,0,0,$0,$0,,158883,0,0,Emergency Manager,Heavy Rain,3.32,NNE,1.48,NNW,METAIRIE,2021-05-10,2:54,30.0218,-90.1225,30.0224,-90.1698,"Numerous streets flooded in the Metairie area, with several vehicles stalled.","In the early morning hours on May 10th, 2021, slow moving thunderstorms from a stalled frontal boundary delivered flash flooding to portions of the southshore of southeastern Louisiana.",,,30.0218,-90.1225,
960538,ASCENSION,GEISMAR,2021-05-17,20:04,Flash Flood,0,0,$0,$0,,158892,0,0,Emergency Manager,Heavy Rain,0.34,SSE,0.35,SE,GEISMAR,2021-05-17,21:04,30.1954,-91.0180,30.1971,-91.0154,Highway 75 closed at Waterloo Drive due to high water across the road.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.1954,-91.0180,
960546,IBERVILLE,ST GABRIEL,2021-05-17,20:52,Flash Flood,0,0,$0,$0,,158892,0,0,Social Media,Heavy Rain,0.75,NE,0.69,NE,ST GABRIEL,2021-05-17,21:52,30.2581,-91.0916,30.2582,-91.0880,Magnolia Drive and Plantation Drive in St. Gabriel impassable due to high water.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.2581,-91.0916,
960540,ASCENSION,DUTCH TOWN,2021-05-17,20:09,Flash Flood,0,0,$0,$0,,158892,0,0,Emergency Manager,Heavy Rain,1.9,NW,1.82,NNW,DUTCH TOWN,2021-05-17,21:09,30.2728,-90.9977,30.2727,-90.9953,Bluff road at C Braud Road closed due to high water across the road.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.2728,-90.9977,
960529,EAST BATON ROUGE,ARLINGTON,2021-05-17,21:20,Flash Flood,0,0,"$5,000",$0,,158892,0,0,Emergency Manager,Heavy Rain,2.59,NNE,2.75,NNE,ARLINGTON,2021-05-17,22:20,30.3617,-91.0770,30.3557,-91.0808,Report of St. George Fire Department conducting a high water rescue from a home in St. George.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.3617,-91.0770,
960533,EAST BATON ROUGE,FOREMAN,2021-05-17,20:07,Flash Flood,0,0,"$3,000",$0,,158892,0,0,Social Media,Heavy Rain,2.12,W,2.46,WSW,FOREMAN,2021-05-17,21:07,30.3646,-91.0550,30.3625,-91.0477,Report of water in a home near the intersection of Perkins Road and Pecue Lane.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.3646,-91.0550,
960531,EAST BATON ROUGE,ESSEN,2021-05-17,19:48,Flash Flood,0,0,"$1,000",$0,,158892,0,0,Broadcast Media,Heavy Rain,1.55,S,1.5,S,ESSEN,2021-05-17,20:48,30.3778,-91.0965,30.3767,-91.0977,Report of water entering the WVLA NBC Local 33 studio on Bluebonnet and Highway 427.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.3778,-91.0965,
960541,EAST BATON ROUGE,WOODLAWN,2021-05-17,20:10,Flash Flood,0,0,$0,$0,,158892,0,0,Public,Heavy Rain,1.15,NNW,1.11,SSW,JONES CREEK,2021-05-17,21:10,30.3956,-91.0270,30.4044,-91.0257,Tennyson Drive reported impassable with water starting to approach a couple of homes.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.3956,-91.0270,
960548,ASCENSION,HOPE VILLA,2021-05-17,20:55,Flash Flood,0,0,$0,$0,,158892,0,0,Social Media,Heavy Rain,3.83,NNW,3.88,NNW,HOPE VILLA,2021-05-17,21:55,30.4027,-90.9998,30.4040,-91.0103,Chadsford Avenue impassable due to high water.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.4027,-90.9998,
960530,EAST BATON ROUGE,INNISWOLD,2021-05-17,19:22,Flash Flood,0,0,"$3,000",$0,,158892,0,0,Public,Heavy Rain,0.71,SSE,0.87,WNW,NESSER,2021-05-17,20:22,30.4103,-91.0661,30.4031,-91.0665,Report of water entering at least one home near Jefferson and Airline highways.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.4103,-91.0661,
960544,EAST BATON ROUGE,ESSEN,2021-05-17,20:49,Flash Flood,0,0,$0,$0,,158892,0,0,Public,Heavy Rain,1.03,N,1.12,ESE,MAGNOLIA WOODS,2021-05-17,21:49,30.4149,-91.0990,30.4155,-91.1041,"Scholar Drive impassable due to water covering roads, blocking access to Bonaire Subdivision.","In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.4149,-91.0990,
960532,EAST BATON ROUGE,WESTMINSTER,2021-05-17,20:00,Flash Flood,1,0,$0,$0,,158892,0,0,Emergency Manager,Heavy Rain,0.78,SSW,0.43,WSW,INNISWOLD,2021-05-17,21:00,30.4190,-91.0831,30.4159,-91.0866,An underpass quickly flooded which resulted in one fatality in a car. Time estimated.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.4190,-91.0831,
960547,EAST BATON ROUGE,MILLERVILLE,2021-05-17,20:54,Flash Flood,0,0,$0,$0,,158892,0,0,Social Media,Heavy Rain,1.27,ESE,0.63,ESE,MILLERVILLE,2021-05-17,21:54,30.4408,-91.0116,30.4436,-90.9999,Streets impassable due to high water in O'Neal Place Subdivision off O'Neal Lane. Water approaching some homes.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.4408,-91.0116,
960542,WEST BATON ROUGE,KABUS,2021-05-17,20:45,Flash Flood,1,0,$0,$0,,158892,0,0,Emergency Manager,Heavy Rain,1.26,SSW,1.07,WSW,CINCLARE,2021-05-17,21:45,30.4631,-91.2581,30.4437,-91.2543,A vehicle crashed into a flooded canal leading to one fatality. One other remains missing.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.4631,-91.2581,
960557,ORLEANS,NEW ORLEANS,2021-05-18,4:50,Flash Flood,0,0,$0,$0,,158892,0,0,Broadcast Media,Heavy Rain,2.15,W,1.43,WSW,NEW ORLEANS,2021-05-18,5:50,29.9458,-90.1356,29.9319,-90.1359,"Report of several streets impassable in across portions of New Orleans, mostly in the Uptown Area.","In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,29.9458,-90.1356,
960553,ST. CHARLES,HAHNVILLE,2021-05-18,2:30,Flash Flood,0,0,$0,$0,,158892,0,0,Emergency Manager,Heavy Rain,0,N,0.74,ESE,HAHNVILLE,2021-05-18,3:30,29.9500,-90.4500,29.9410,-90.4331,Numerous roads reported impassable in the Hahnville area.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,29.9500,-90.4500,
960555,ST. CHARLES,DUFRESNE,2021-05-18,3:37,Flash Flood,0,0,$0,$0,,158892,0,0,Emergency Manager,Heavy Rain,0.62,WNW,0.64,SE,DESTREHAN,2021-05-18,4:37,29.9537,-90.3895,29.9690,-90.3788,Numerous roads reported impassable in the Destrahan area.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,29.9537,-90.3895,
960554,ST. CHARLES,NORCO,2021-05-18,2:30,Flash Flood,0,0,$0,$0,,158892,0,0,Emergency Manager,Heavy Rain,0.75,NW,1.51,W,NORCO,2021-05-18,3:30,30.0090,-90.4270,29.9987,-90.4325,Numerous roads reported impassable in the Norco area.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.0090,-90.4270,
960559,EAST BATON ROUGE,UNIVERSITY,2021-05-18,5:30,Flash Flood,0,0,"$100,000",$0,,158892,0,0,Fire Department/Rescue,Heavy Rain,1.18,W,4.99,ESE,JONES CREEK,2021-05-18,6:30,30.4197,-91.1998,30.4141,-91.0006,Numerous vehicles underwater across the southern part of East Baton Rouge parish from earlier flash flooding from heavy rain.,"In the overnight hours on May 17th into the early morning on May 18th, a cluster of slow moving severe thunderstorms associated with a weak mid-level disturbance drifted east across southeastern Louisiana. Ample overnight instability and weak steering flow resulted in damaging wind gusts, flash flooding and a few isolated weak tornadoes.",,,30.4197,-91.1998,
960515,ASCENSION,DUTCH TOWN,2021-05-20,11:30,Flash Flood,0,0,"$1,000",$0,,158888,0,0,Broadcast Media,Heavy Rain,1.79,NW,2.3,NW,DUTCH TOWN,2021-05-20,12:30,30.2696,-90.9998,30.2681,-91.0011,Report of water in homes off Ridge Road near Prarieville.,"On May 20th, 2021 a slow moving squall line and cluster of thunderstorms associated with a weak mid-level disturbance delivered torrential rainfall to portions of southeastern Louisiana, resulting in areas of flash flooding.",,,30.2696,-90.9998,
960521,ASCENSION,PRAIRIEVILLE,2021-05-20,12:00,Flash Flood,0,0,$0,$0,,158888,0,0,Public,Heavy Rain,1.27,SW,0.99,W,HOPE VILLA,2021-05-20,13:00,30.2866,-90.9845,30.3526,-90.9997,Several roads closed along highway 73 near Prarieville due to flash flooding.,"On May 20th, 2021 a slow moving squall line and cluster of thunderstorms associated with a weak mid-level disturbance delivered torrential rainfall to portions of southeastern Louisiana, resulting in areas of flash flooding.",,,30.2866,-90.9845,
960520,ASCENSION,LAKE,2021-05-20,11:55,Flash Flood,0,0,$0,$0,,158888,0,0,Public,Heavy Rain,4.35,NE,3.95,NE,LAKE,2021-05-20,11:55,30.3394,-90.7931,30.3335,-90.7923,Roads closed near French Settlement due to high water and flash flooding.,"On May 20th, 2021 a slow moving squall line and cluster of thunderstorms associated with a weak mid-level disturbance delivered torrential rainfall to portions of southeastern Louisiana, resulting in areas of flash flooding.",,,30.3394,-90.7931,
960518,EAST BATON ROUGE,KLEINPETER,2021-05-20,11:50,Flash Flood,0,0,$0,$0,,158888,0,0,Public,Heavy Rain,0.29,WNW,0.51,WNW,KLEINPETER,2021-05-20,12:50,30.3514,-91.0247,30.3537,-91.0307,Report of road closures on Old Perkins Road East and Baringer Foreman Road in East Baton Rouge Parish.,"On May 20th, 2021 a slow moving squall line and cluster of thunderstorms associated with a weak mid-level disturbance delivered torrential rainfall to portions of southeastern Louisiana, resulting in areas of flash flooding.",,,30.3514,-91.0247,
960516,EAST BATON ROUGE,ZION CITY,2021-05-20,11:42,Flash Flood,0,0,$0,$0,,158888,0,0,Public,Heavy Rain,0.63,WNW,0.53,E,MARYLAND,2021-05-20,12:42,30.5226,-91.1602,30.5500,-91.1659,Report of several roads around the Baton Rouge Airport closed due to flash floodiong.,"On May 20th, 2021 a slow moving squall line and cluster of thunderstorms associated with a weak mid-level disturbance delivered torrential rainfall to portions of southeastern Louisiana, resulting in areas of flash flooding.",,,30.5226,-91.1602,
960519,EAST BATON ROUGE,GREENWELL SPGS,2021-05-20,11:51,Flash Flood,0,0,$0,$0,,158888,0,0,Public,Heavy Rain,1.08,SSW,0.84,ESE,PUCKETT,2021-05-20,12:51,30.5656,-91.0071,30.5611,-91.0259,Report of several roads closed throughout Greenwell Springs.,"On May 20th, 2021 a slow moving squall line and cluster of thunderstorms associated with a weak mid-level disturbance delivered torrential rainfall to portions of southeastern Louisiana, resulting in areas of flash flooding.",,,30.5656,-91.0071,
968082,ST. TAMMANY,NORTH SLIDELL,2021-06-18,22:31,Flash Flood,0,0,$0,$0,,160006,0,0,Fire Department/Rescue,Heavy Rain / Tropical System,0.69,S,2.76,SSE,MC CLANE CITY,2021-06-18,22:31,30.2900,-89.7800,30.2422,-89.7660,Local fire department reported extensive street flooding in neighborhoods off Gause and Fremaux Boulevards.,"A tropical wave meandered in the Bay of Campeche for a few days in mid June before slowly tracking northeastward towards the Louisiana coastline. It actually didn't attain tropical storm status until after it made landfall in Terrebonne Parish on the early morning of June 19th. The generally weaker nature of the storm meant that wind and surge were the lesser of impacts. However, a band of very heavy rainfall developed on the east side of the storm and brought several inches to upwards of one foot of rain from the eastern side of New Orleans metro to St. Tammany Parish. Peak wind gusts across the region barely reached tropical storm strength.",,,30.2900,-89.7800,
968085,ST. TAMMANY,NORTH SLIDELL,2021-06-18,23:13,Flash Flood,0,0,$0,$0,,160006,0,0,Public,Heavy Rain / Tropical System,2.63,E,4.37,NE,MC CLANE CITY,2021-06-18,23:13,30.2988,-89.7360,30.2698,-89.7437,A member of the public reported numerous impassible streets and high water on the east side of Slidell.,"A tropical wave meandered in the Bay of Campeche for a few days in mid June before slowly tracking northeastward towards the Louisiana coastline. It actually didn't attain tropical storm status until after it made landfall in Terrebonne Parish on the early morning of June 19th. The generally weaker nature of the storm meant that wind and surge were the lesser of impacts. However, a band of very heavy rainfall developed on the east side of the storm and brought several inches to upwards of one foot of rain from the eastern side of New Orleans metro to St. Tammany Parish. Peak wind gusts across the region barely reached tropical storm strength.",,,30.2988,-89.7360,
968079,ST. TAMMANY,OAKLAWN,2021-06-18,22:30,Flash Flood,0,0,"$20,000",$0,,160006,0,0,Public,Heavy Rain / Tropical System,1.38,ENE,1.19,ENE,OAKLAWN,2021-06-18,22:30,30.3100,-89.9000,30.3036,-89.9001,A member of the public reported street flooding leading to multiple vehicles stalling and being stranded.,"A tropical wave meandered in the Bay of Campeche for a few days in mid June before slowly tracking northeastward towards the Louisiana coastline. It actually didn't attain tropical storm status until after it made landfall in Terrebonne Parish on the early morning of June 19th. The generally weaker nature of the storm meant that wind and surge were the lesser of impacts. However, a band of very heavy rainfall developed on the east side of the storm and brought several inches to upwards of one foot of rain from the eastern side of New Orleans metro to St. Tammany Parish. Peak wind gusts across the region barely reached tropical storm strength.",,,30.3100,-89.9000,
968099,JEFFERSON,AVONDALE,2021-06-21,15:30,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,1.38,N,0.96,ESE,BRIDGEDALE,2021-06-21,15:30,29.9400,-90.1800,29.9673,-90.1875,A member of the public reported flood waters covering the road and encroaching on homes.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,29.9400,-90.1800,
968098,JEFFERSON,SOUTHPORT,2021-06-21,15:15,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,0.91,SW,0.75,SW,JEFFERSON,2021-06-21,15:15,29.9600,-90.1800,29.9635,-90.1577,A member of the public reported several roads to be impassible due to high water.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,29.9600,-90.1800,
968103,JEFFERSON,JEFFERSON,2021-06-21,16:20,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,0.6,E,2.43,SSE,JEFFERSON,2021-06-21,16:20,29.9700,-90.1400,29.9608,-90.1449,Several streets were flooded and water was encroaching on homes in Uptown New Orleans.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,29.9700,-90.1400,
968096,ORLEANS,VIEUX CARRE,2021-06-21,14:30,Flash Flood,0,0,"$15,000",$0,,160008,0,0,Public,Heavy Rain,1.83,NW,2.77,NW,VIEUX CARRE,2021-06-21,14:30,29.9900,-90.1000,29.9809,-90.0966,An SUV stalled out in the underpass at Marconi Drive due to high water.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,29.9900,-90.1000,
968100,JEFFERSON,METAIRIE,2021-06-21,15:30,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,0.91,NE,2.52,NNW,SOUTHPORT,2021-06-21,15:30,29.9900,-90.1400,29.9907,-90.1770,A member of the public reported multiple impassable roadways in Metairie.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,29.9900,-90.1400,
968101,ORLEANS,VIEUX CARRE,2021-06-21,15:30,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,2.27,NW,2.66,NW,VIEUX CARRE,2021-06-21,15:30,29.9900,-90.1100,29.9913,-90.1082,The Canal Boulevard underpass was impassible due to high water.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,29.9900,-90.1100,
968097,ORLEANS,VIEUX CARRE,2021-06-21,15:00,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,3.17,NW,4.2,NNW,VIEUX CARRE,2021-06-21,15:00,30.0000,-90.1200,30.0017,-90.0991,A member of the public reported roads to be impassable due to water 1 foot deep flowing over roadways.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,30.0000,-90.1200,
968102,ORLEANS,VIEUX CARRE,2021-06-21,16:10,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,3.01,NNW,3.62,NW,VIEUX CARRE,2021-06-21,16:10,30.0100,-90.1000,30.0120,-90.1134,A member reported water covering multiple streets and lawns.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,30.0100,-90.1000,
968106,ST. TAMMANY,SLIDELL,2021-06-21,17:41,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,0.69,N,1.59,WSW,SLIDELL,2021-06-21,17:41,30.2800,-89.7800,30.2673,-89.7897,Multiple reports of street flooding across Slidell.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,30.2800,-89.7800,
968105,ST. TAMMANY,NORTH SLIDELL,2021-06-21,17:37,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,1.38,WSW,0.97,NW,SLIDELL,2021-06-21,17:37,30.2900,-89.8000,30.2843,-89.8047,A member of the public reported water several inches deep on the back patio of their house with water close to coming in.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,30.2900,-89.8000,
968109,HARRISON,MISSISSIPPI CITY,2021-06-21,21:00,Flash Flood,0,0,"$5,000",$0,,160009,0,0,Broadcast Media,Heavy Rain,0.6,W,1.59,WSW,(BIX)KEESLER AFB BIL,2021-06-21,21:00,30.3800,-89.0400,30.3939,-88.9451,Broadcast media shared a video of a car stalling in flood water on MS Highway 90 near Courthouse Road.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,30.3800,-89.0400,
968108,HARRISON,BILOXI,2021-06-21,19:30,Flash Flood,0,0,$0,$0,,160009,0,0,Broadcast Media,Heavy Rain,1.35,ENE,2.05,N,(BIX)KEESLER AFB BIL,2021-06-21,19:30,30.4061,-88.8785,30.4107,-88.9213,Broadcast media reported via social media Wilkes Avenue closed due to high water.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,30.4061,-88.8785,
